SequenceId,Location,ConvId,NextId,CondBool,CondUnit,CondLeader,RequiredActors,ConvictionThreshold,Priority,SpecialAnimation,Interruption,StoryMoment,Speaker,Context,EN,Ori
|Act2|Act2Finale1Lyra7,1,41,20,,,,Lyra,,2,,0,None,Cetus,,你这话什么意思？,What do you mean by that?
|Act2|Act2Finale1Lyra7,1,42,21|63,,,,Lyra,,2,,0,None,Cetus,,等等，那就是斯特里克斯？我的契约！,"Wait, that's Stryx? My contract!"
|Act2|Act2Finale1Lyra7,1,43,,,,,Lyra,,1,,0,None,Cetus,,不管怎样，我都要拿到那把该死的武器。我现在<i>必须</i>完成契约。,I'm getting that godsdamned weapon no matter what we do. I <i>need</i> to finish my contract now.
|Act2|Act2Finale1Lyra7,1,44,3,,,,Lyra,,1,,0,None,Draco,,这话听着可不妙。,Don't like the sound of that.
|Act2|Act2Finale1Lyra7,1,45,7,,,,Lyra,,1,,0,None,Draco,,<Cat>等等，难道阿斯特倒下也是他计划好的？,"<Cat>Wait, did he plan for Aster to fall?"
|Act2|Act2Finale1Lyra7,1,46,47,,,,Lyra,,1,,0,None,Draco,,<Cat>什么？快，问问他到底在说什么。,"<Cat>What? Quickly, ask him about what he's talking about."
|Act2|Act2Finale1Lyra7,1,47,10,,,,Lyra,,0,,0,None,Draco,,喂，你在说什么？你跟一位神到底搞了什么名堂？,"Hey, what are you sayin'? What were you up to with a god?"
|Act2|Act2Finale1Lyra7,1,48,20,,,,Lyra,,4,,0,None,Draco,,这什么也没解释清楚。拜托，回答我的问题。,"That doesn't explain anything. Answer my question, please."
|Act2|Act2Finale1Lyra7,1,49,50,,,,Lyra,,2,,0,None,Draco,,<Cat>搞什么鬼？他杀了一位神？想破解祂的诅咒？,<Cat>What the everlasting hell? He killed a god? Trying to break its curse?
|Act2|Act2Finale1Lyra7,1,5,6|60,,,,Lyra,,0,,0,None,Lyra,,什么？你——你早就知道会发生什么？,What? Did you- did you know about what was going to happen?
|Act2|Act2Finale1Lyra7,1,50,51,,,,Lyra,,0,,0,None,Draco,,<Cat>哦，那当然！神的诅咒是破不了的。那正是祂们力量的来源。,"<Cat>Oh, of course! You can't break a god's curse. It's what gives them their power."
|Act2|Act2Finale1Lyra7,1,51,52,,,,Lyra,,0,,0,None,Draco,,<Cat>可是……杀了祂们？我……我不知道这居然做得到。,<Cat>But.. Killing them? I... I had no idea that was possible.
|Act2|Act2Finale1Lyra7,1,52,23,,,,Lyra,,0,,0,None,Draco,,哼。,Hmph.
|Act2|Act2Finale1Lyra7,1,53,43|59,,,,Lyra,,2,,0,None,Draco,,抱歉了，我美丽的女士。该做的事，终究得做。,"I'm sorry, my fair lady. What must be done, must be done."
|Act2|Act2Finale1Lyra7,1,54,2,,,,Lyra,,1,,0,None,Azha,,你他妈最好给我解释清楚！,You better fucking explain yourself!
|Act2|Act2Finale1Lyra7,1,55,56,,,,Lyra,,2,,0,None,Azha,,醒醒吧，公主。这事当然是他干的。,"Wake up, princess. Of course he did this."
|Act2|Act2Finale1Lyra7,1,56,8,,,,Lyra,,0,,0,None,Azha,,这个该死的帝国，为了攥紧更多权力，什么都干得出来。,This godsdamned Empire will stop at nothing than to consolidate more power.
|Act2|Act2Finale1Lyra7,1,57,48|11|29|41,,,,Lyra,,4,,0,None,Azha,,没人信你那套鬼话！,No one's believing your horse shit!
|Act2|Act2Finale1Lyra7,1,58,33|17,,,,Lyra,,2,,0,None,Azha,,不用你说第二遍。,You don't gotta tell me twice.
|Act2|Act2Finale1Lyra7,1,59,43,,,,Lyra,,1,,0,None,Azha,,他对德里瓦斯托做的事，必须付出代价！,He's gotta pay for what he did to Drivasto!
|Act2|Act2Finale1Lyra7,1,6,7|37|45,,,,Lyra,,0,,0,None,Act2Boss1,,对不起……我没想过会变成这样。那从来不在计划之中。,I'm sorry... I didn't mean for it to be like this. That was never the plan.
|Act2|Act2Finale1Lyra7,1,60,6,,,,Lyra,,1,,0,None,Aniara,,哦嚯，我们之中又来了个追逐力量的人。神明难道不令人沉醉吗？,"Oho, another power seeker in our midst. Aren't the gods just so intoxicating?"
|Act2|Act2Finale1Lyra7,1,61,9|18|38|46|28,,,,Lyra,,6,,0,None,Aniara,,……把祂们压制住？,...Holding them back?
|Act2|Act2Finale1Lyra7,1,62,20,,,,Lyra,,1,,0,None,Aniara,,你这是什么意思？你找到了抽取阿斯特力量的办法？,What do you mean by that? Did you find a way to extract Aster's power?
|Act2|Act2Finale1Lyra7,1,63,21,,,,Lyra,,1,,0,None,Aniara,,有意思。,Interesting.
|Act2|Act2Finale1Lyra7,1,64,22|30|49|23,,,,Lyra,,4,,0,None,Aniara,,更有意思了。,Even more interesting.
|Act2|Act2Finale1Lyra7,1,65,,,,,Lyra,,0,,0,None,Aniara,,现在该长大了，principessa。,"Now's the time to finally grow up, principessa."
|Act2|Act2Finale1Lyra7,1,7,8|27|55,,,,Lyra,,0,,0,None,Lyra,,你——你做的？我……,Y-you did this? I...
|Act2|Act2Finale1Lyra7,1,8,9|46|61,,,,Lyra,,0,,0,None,Act2Boss1,,是高天穹。他们需要帝国的帮助，斩断束缚星辰的丝线。,It was the Firmament. They needed the Empire's help to sever the threads holding the Stars back.
|Act2|Act2Finale1Lyra7,1,9,10|18|28|38,,,,Lyra,,0,,0,None,Act2Boss1,,我以为这能让所有人共享魔法，带来真正的自由。,"I thought it would bring our magic to all, and create real freedom."
|Act2|Act2Finale1Maia0,1,1,2,,,,Maia,,0,,0,None,Act2Boss1,,姑娘，我劝你立刻离开这里。这里对你并不安全。,"Girl, I suggest you leave this place at once. It is not safe for you here."
|Act2|Act2Finale1Maia0,1,10,,,,,Maia,,0,,0,None,Act2MiniBoss2,,随你。,If you wish.
|Act2|Act2Finale1Maia0,1,2,3,,,,Maia,,0,,0,None,Maia,,……我不在乎。,...I don't care.
|Act2|Act2Finale1Maia0,1,3,4,,,,Maia,,0,,0,None,Act2MiniBoss2,,你为什么在这里？,Why are you here?
|Act2|Act2Finale1Maia0,1,4,5,,,,Maia,,0,,0,None,Maia,,……你见过一个人吗？一个年长的男人，傀儡师。,"...Have you seen someone? An older man, a puppeteer."
|Act2|Act2Finale1Maia0,1,5,6,,,,Maia,,0,,0,None,Act2Boss1,,你以为我认得进入我帝国的每一张脸吗？,Do you expect me to know every face that enters my Empire?
|Act2|Act2Finale1Maia0,1,6,7,,,,Maia,,0,,0,None,Act2Boss1,,抱歉，如果他在这儿，多半已经被星尘吞噬了。,"I am sorry, if he is here, he has probably already been taken by the Stardust."
|Act2|Act2Finale1Maia0,1,7,8,,,,Maia,,0,,0,None,Maia,,……,...
|Act2|Act2Finale1Maia0,1,8,9,,,,Maia,,0,,0,None,Act2Boss1,,你不走的话也会如此。我是认真的，你会遭到袭击。,"You will too unless you leave. I am serious, you will be attacked."
|Act2|Act2Finale1Maia0,1,9,10,,,,Maia,,0,,0,None,Maia,,……那就动手吧。,"...Do it, then."
|Act2|Act2Finale1Sol6,1,1,2,,,,Sol,,0,,0,None,Act2Boss1,,我劝你们全都离开。这里对你们并不安全。,I suggest you all take your leave. It is not safe for you here.
|Act2|Act2Finale1Sol6,1,10,11,,,,Sol,,0,,0,None,Act2Boss1,,那不是凡人该触碰的东西。,It is not meant for the hands of any man.
|Act2|Act2Finale1Sol6,1,11,12,,,,Sol,,0,,0,None,Sol,,我已舍弃我的人性。,I HAVE CAST ASIDE MY HUMANITY.
|Act2|Act2Finale1Sol6,1,12,13,,,,Sol,,0,,0,None,Act2Boss1,,这是个糟糕的决定。不过这么一说，我自己倒成了伪君子。,"That is a poor decision. Though, in saying that, I have become a hypocrite."
|Act2|Act2Finale1Sol6,1,13,14|40,,,,Sol,,0,,0,None,Act2Boss1,,我已任由星尘吞噬自己。很快我就会像你一样，无形无拘。,"I have let the Stardust take me. Soon I will be like you, formless and unbound."
|Act2|Act2Finale1Sol6,1,14,15,,,,Sol,,0,,0,None,Sol,,你与我不同……你和我根本不一样。,YOU ARE NOT LIKE ME... YOU ARE NOTHING LIKE ME.
|Act2|Act2Finale1Sol6,1,15,16,,,,Sol,,0,,0,None,Sol,,你犯下了违逆现实法则的罪孽。,YOU HAVE COMITTED TRANSGRESSIONS AGAINST THE LAWS OF REALITY.
|Act2|Act2Finale1Sol6,1,16,17,,,,Sol,,0,,0,None,Sol,,但更重要的是，你阻挠了我实现目标。,"BUT MORE IMPORTANTLY, YOU HAVE STOPPED ME FROM REALIZING MY GOAL."
|Act2|Act2Finale1Sol6,1,17,18,,,,Sol,,0,,0,None,Sol,,我要将你的骨头碾成齑粉。我要将齑粉再焚为灰烬。,I WILL GRIND YOUR BONES TO DUST. I WILL GRIND THAT DUST TO ASH.
|Act2|Act2Finale1Sol6,1,18,19,,,,Sol,,0,,0,None,Sol,,我要把你的残骸撒遍诸界的每个角落，,"I WILL SPREAD YOUR REMAINS ACROSS THE CORNERS OF EACH REALM,"
|Act2|Act2Finale1Sol6,1,19,20|32|38|42|48,,,,Sol,,0,,0,None,Sol,,让你再无重归完整的机会。,SUCH THAT YOU WILL HAVE NO CHANCE TO BE WHOLE AGAIN.
|Act2|Act2Finale1Sol6,1,2,3|39,,,,Sol,,0,,0,None,Sol,,“莫要容忍他人否定你理应拥有之物。”——《圣典》第3页,"'Do not take to any rejection of what is rightfully yours.' Sanctis, p3"
|Act2|Act2Finale1Sol6,1,20,43,,,,Sol,,0,,0,None,Act2Boss1,,……那就这样吧。,...So be it.
|Act2|Act2Finale1Sol6,1,21,5|22|23,,,,Sol,,2,,0,None,Vega,,你说的是谁？,Who do you speak of?
|Act2|Act2Finale1Sol6,1,22,5,,,,Sol,,1,,0,None,Draco,,那位星辰之神。,The star god.
|Act2|Act2Finale1Sol6,1,23,5,,,,Sol,,2,,0,None,Aniara,,星辰之神，amore mio。跟上节奏。,"The god of the stars, amore mio. Keep up."
|Act2|Act2Finale1Sol6,1,24,8,,,,Sol,,1,,0,None,Cetus,,哇，冷静点，大块头！,"Whoa, chill out, big guy!"
|Act2|Act2Finale1Sol6,1,25,26|57,,,,Sol,,3,,0,None,Cetus,,等等，那是斯特里克斯！难怪我找不到，我可没法从皇帝眼皮底下溜过去。,"Wait, that's Stryx! No wonder I couldn't find it, I can't sneak past an emperor."
|Act2|Act2Finale1Sol6,1,26,27,,,,Sol,,1,,0,None,Cetus,,那东西到底是干什么用的？,What the hell is it used for?
|Act2|Act2Finale1Sol6,1,27,28|35|59,,,,Sol,,0,,0,None,Act2Boss1,,所有神都背负诅咒，正是这一点束缚着祂们。我想解除那道束缚。,"All the gods have curses, that fact restrains them. I wanted to lift that constraint."
|Act2|Act2Finale1Sol6,1,28,29,,,,Sol,,0,,0,None,Cetus,,为什么？,Why?
|Act2|Act2Finale1Sol6,1,29,30|45,,,,Sol,,0,,0,None,Act2Boss1,,为了让祂的力量惠及所有人。,To bring his power to all.
|Act2|Act2Finale1Sol6,1,3,4,,,,Sol,,0,,0,None,Act2Boss1,,你已无路可走，海伯利安人。,"There is nothing left for you, Hyperion."
|Act2|Act2Finale1Sol6,1,30,31,,,,Sol,,0,,0,None,Cetus,,哦，那看来任务达成了。混蛋。,"Oh, well mission accomplished I guess. Bastard."
|Act2|Act2Finale1Sol6,1,31,15|37|41,,,,Sol,,0,,0,None,Act2Boss1,,我认清了自己的过错，所以必须赎罪。我已任由星尘吞噬自己。,"I recognize my mistake, so I must atone. I have let the Stardust take me."
|Act2|Act2Finale1Sol6,1,32,20|38,,,,Sol,,2,,0,None,Cetus,,不想承认，但我好像站这家伙这边。,"Hate to say it, but I think I'm on this guy's side."
|Act2|Act2Finale1Sol6,1,33,7,,,,Sol,,1,,0,None,Vega,,星尘竟源自一位死去的神？嗯……,"The Stardust emanates from a dead god, does it? Hm..."
|Act2|Act2Finale1Sol6,1,34,27,,,,Sol,,2,,0,None,Vega,,你究竟是如何做到这一壮举的？,How exactly did you accomplish this feat?
|Act2|Act2Finale1Sol6,1,35,36,,,,Sol,,1,,0,VegaFiguresItOut,Vega,,而这么做，你杀死了祂。这诅咒想必如同某种普世的、不可打破的常量。,"And in doing so, you killed him. This curse must be like a universal, unbroken constant."
|Act2|Act2Finale1Sol6,1,36,31,,,,Sol,,0,,0,None,Vega,,若你所言属实，那这场星尘事件想必并非出于本意？,"If you are telling the truth, then this Stardust event must have been unintentional?"
|Act2|Act2Finale1Sol6,1,37,15,,,,Sol,,1,,0,None,Vega,,这似乎并不怎么有效率。,That does not seem particularly productive.
|Act2|Act2Finale1Sol6,1,38,20,,,,Sol,,1,,0,None,Vega,,听起来是数据上的重大损失，不过我想我现在开始明白了。,"Sounds like a valuable loss of data, but I think I'm starting to come to an understanding now."
|Act2|Act2Finale1Sol6,1,39,3,,,,Sol,,1,,0,None,Azha,,告诉他！我们也有自己的目标。,Tell him! We've got our own goals.
|Act2|Act2Finale1Sol6,1,4,5|21|49,,,,Sol,,0,,0,None,Sol,,阿斯特在哪里。,WHERE IS ASTER.
|Act2|Act2Finale1Sol6,1,40,14,,,,Sol,,1,,0,None,Azha,,不行，你别想就这么一了百了！,"No way, you can't take the easy way out!"
|Act2|Act2Finale1Sol6,1,41,37|15,,,,Sol,,2,,0,None,Azha,,我不会让你这么轻易脱身的！,I'm not letting you take the easy way out!
|Act2|Act2Finale1Sol6,1,42,32|20|38,,,,Sol,,3,,0,None,Azha,,我紧跟在他后面！,AND I'M RIGHT BEHIND HIM!
|Act2|Act2Finale1Sol6,1,43,,,,,Sol,,0,,0,None,Azha,,放马过来，你这帝国主义的混蛋！,"Come get it, you imperialistic bastard!"
|Act2|Act2Finale1Sol6,1,44,9,,,,Sol,,1,,0,None,Azha,,「用错了」？放屁！,'Misused'? Bullshit!
|Act2|Act2Finale1Sol6,1,45,30,,,,Sol,,1,,0,None,Azha,,放屁！,Bullshit!
|Act2|Act2Finale1Sol6,1,46,33|7,,,,Sol,,2,,0,None,Aniara,,以我血脉起誓，太不可思议了！你杀了一位神？,"By the blood in my veins, that's incredible! You killed a god?"
|Act2|Act2Finale1Sol6,1,47,25|34|9|44,,,,Sol,,4,,0,None,Aniara,,一件武器？,A weapon?
|Act2|Act2Finale1Sol6,1,48,42|32|38|20,,,,Sol,,4,,0,None,Aniara,,今天可真精彩！我竟能同时见识一位死去的神，和一个海伯利安人的滔天怒火。,What a day! I get to witness both a dead god and the sheer rage of a Hyperion.
|Act2|Act2Finale1Sol6,1,49,22|23|5,,,,Sol,,1,,0,None,Maia,,……谁？,...Who?
|Act2|Act2Finale1Sol6,1,5,6|50,,,,Sol,,0,,0,None,Act2Boss1,,阿斯特死了。是我亲手促成的。,Aster is dead. I have seen to it myself.
|Act2|Act2Finale1Sol6,1,50,6,,,,Sol,,1,,0,None,Draco,,<Cat>死了？搞什么鬼？,<Cat>Dead? What the hell?
|Act2|Act2Finale1Sol6,1,51,52,,,,Sol,,1,,0,None,Draco,,<Cat>这蠢货在意的是这个？,<Cat>That's what this stupid oaf cares about?
|Act2|Act2Finale1Sol6,1,52,8,,,,Sol,,0,,0,None,Draco,,<Cat>等等……难道他也想杀阿斯特？,<Cat>Wait... Did he mean to kill Aster too?
|Act2|Act2Finale1Sol6,1,53,54,,,,Sol,,1,,0,None,Draco,,<Cat>能杀死神的武器？快，趁那海伯利安人还没把他的头拧下来，问问他。,"<Cat>A weapon that can kill a god? Quick, ask him about it before the Hyperion rips his head off."
|Act2|Act2Finale1Sol6,1,54,55,,,,Sol,,0,,0,None,Draco,,喂，一件武器怎么能杀死神？,"Hey, how can a weapon kill a god?"
|Act2|Act2Finale1Sol6,1,55,56,,,,Sol,,0,,0,None,Act2Boss1,,斯特里克斯本是为了解开神明身上的诅咒……至少我原以为如此。,Stryx is meant to unshackle a god from their curse... Or so I thought.
|Act2|Act2Finale1Sol6,1,56,10,,,,Sol,,0,,0,None,Draco,,<Cat>那不可能！难怪会要了祂的命。,<Cat>That's impossible! No wonder it killed him.
|Act2|Act2Finale1Sol6,1,57,58,,,,Sol,,0,,0,None,Draco,,<Cat>能杀死神的武器？快，问问他！,"<Cat>A weapon that can kill a god? Quick, ask him about it!"
|Act2|Act2Finale1Sol6,1,58,27,,,,Sol,,0,,0,None,Draco,,喂，能稍微解释一下这把武器吗？,"Hey, care to explain this weapon a little bit?"
|Act2|Act2Finale1Sol6,1,59,35|28,,,,Sol,,2,,0,None,Draco,,<Cat>那不可能！难怪会要了祂的命。,<Cat>That's impossible! No wonder it killed him.
|Act2|Act2Finale1Sol6,1,6,7|33|46,,,,Sol,,0,,0,None,Sol,,我……怎么会……,I... HOW COULD...
|Act2|Act2Finale1Sol6,1,7,8|24|51,,,,Sol,,0,,0,None,Sol,,<size=120%>你竟敢亵渎我的猎物。</size>,<size=120%>YOU DISRESPECT MY QUARRY.</size>
|Act2|Act2Finale1Sol6,1,8,9|25|34|44|47,,,,Sol,,0,,0,None,Act2Boss1,,对不起，我并非有意如此。我手中这把武器，是被用错了。,"I am sorry, I did not mean for it to happen. This weapon in my hand, it was misused."
|Act2|Act2Finale1Sol6,1,9,10|53,,,,Sol,,0,,0,None,Sol,,斯特里克斯属于受祂神光亲吻之人。,STRYX BELONGS TO THOSE KISSED BY HIS DIVINE LIGHT.
|Act2|Act2Finale1Vega4,1,1,2|24,,,,Vega,,0,,0,None,Act2Boss1,,回去吧，这里没有你要的东西。太危险了。,"Turn around, there is nothing for you here. It is too dangerous."
|Act2|Act2Finale1Vega4,1,10,11|28|43|55,,,,Vega,,0,,0,None,Act2Boss1,,我只是想让星辰离我们更近。让所有人都能共享祂们的力量。,I just wanted to bring the Stars closer. To share their power with everyone.
|Act2|Act2Finale1Vega4,1,11,12,,,,Vega,,0,,0,None,Vega,,那又如何导致了这场星尘蔓延？,How did that cause this Stardust to spread?
|Act2|Act2Finale1Vega4,1,12,13|48,,,,Vega,,0,,0,None,Act2Boss1,,我承认我不知道。或许是因为在那过程中……那位星辰之神死了。,I admit I do not know. Perhaps it is because in the act... The star god died.
|Act2|Act2Finale1Vega4,1,13,14,,,,Vega,,0,,0,None,Vega,,所以这星尘是一位死去的神的产物……有意思。,So this Stardust is the result of a dead god... Interesting.
|Act2|Act2Finale1Vega4,1,14,15,,,,Vega,,0,,0,None,Vega,,最后一个问题——被吞噬是什么感觉？,One last question- How does it feel to be taken?
|Act2|Act2Finale1Vega4,1,15,16,,,,Vega,,0,,0,None,Act2Boss1,,……像坠入一个令人安心的怀抱。冰冷，却让人平静。像一个安宁的雪天。,"...Like falling into a comforting embrace. Cold, yet calming. Like a peaceful, snowy day."
|Act2|Act2Finale1Vega4,1,16,17,,,,Vega,,0,,0,None,Act2Boss1,,你若不加抗拒，它便会顺畅地接纳你。若你迟疑，或在心里试图将它推开，,"It accepts you smoothly if you do not protest. If you hesitate, or try to push it back mentally,"
|Act2|Act2Finale1Vega4,1,17,18,,,,Vega,,0,,0,None,Act2MiniBoss2,,它便会将尖刺扎进你的灵魂，仿佛你在逆着一道灵性的纹理而行。,"It bristles its thorns into your soul, as if you are going against a psychic grain."
|Act2|Act2Finale1Vega4,1,18,19,,,,Vega,,0,,0,VegaFiguresItOut,Vega,,这非常有价值，先生。谢谢你。,"That was very informative, sir. Thank you."
|Act2|Act2Finale1Vega4,1,19,20,,,,Vega,,0,,0,None,Act2Boss1,,现在，你肯离开了吗？,Now will you leave?
|Act2|Act2Finale1Vega4,1,2,3,,,,Vega,,0,,0,None,Vega,,请容许我再问一个问题。你也被星尘侵染了吗？,"Allow me one question, please. Are you afflicted by the Stardust?"
|Act2|Act2Finale1Vega4,1,20,21,,,,Vega,,0,,0,None,Vega,,尽管你帮了不少忙，我仍未找到解药，所以我必须坚持下去。,"As much of a help you have been, I am still without cure, so I must persist."
|Act2|Act2Finale1Vega4,1,21,22|38|61,,,,Vega,,0,,0,None,Act2Boss1,,你该知道，我们不会再让你前进一步。这……已不在我掌控之中。,You should know we will not let you advance any further. It is... Out of my control.
|Act2|Act2Finale1Vega4,1,22,23,,,,Vega,,0,,0,None,Vega,,我可不会因为遇上挑战就退缩而留名。<Conviction+1>,I will not be known for backing down from a challenge.<Conviction+1>
